	doc_id	OID	GID	oriSent	genSent	repToken	perplexity	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isTrueBug	isCorefKeep	oriDepth	newDepth	depthConsistent
1742	pt/nt/42/nt_4219	463	1	Then he planned to return home and rule his people.	Then he palnned to return home and rule his people.	a -> a	-1	True	True	[[[1, 1], [8, 8]]]	[['he', 'his']]	[[[1, 1], [8, 8]]]	[['he', 'his']]	[[[1, 1], [8, 8]]]	[['he', 'his']]	False	True	set()	set()	True
1743	bc/phoenix/00/phoenix_0003	464	0	When the doctor in the town took a look and told him that they were unable to cure the sickness, he carried the child to the county.	When the doctor in the town took a look and toldh im that they were unable to cure the sickness, he carried the child to the county.	h -> h	-1	False	False	[[[21, 21], [11, 11]]]	[['he', 'him']]	[[[1, 5], [21, 21], [11, 11], [13, 13]]]	[['the doctor in the town', 'he', 'him', 'they']]	[[[1, 5], [21, 21], [13, 13]]]	[['the doctor in the town', ',', 'that']]	True	False	set()	set()	True
1744	bc/phoenix/00/phoenix_0003	464	1	When the doctor in the town took a look and told him that they were unable to cure the sickness, he carried the child to the county.	When the doctor in the town took a look and told him that they were unable to cure the sickness, he carried the child to the county	. -> 	-1	False	True	[[[21, 21], [11, 11]]]	[['he', 'him']]	[[[1, 5], [21, 21], [11, 11], [13, 13]]]	[['the doctor in the town', 'he', 'him', 'they']]	[[[1, 5], [21, 21], [11, 11], [13, 13]]]	[['the doctor in the town', 'he', 'him', 'they']]	True	True	set()	set()	True
1745	bc/phoenix/00/phoenix_0003	465	0	I believe when parents make this decision, their main consideration is not willing or unwilling.	I believe when parents make this decision, their main consideration is not willing or unwilling	. -> 	-1	True	True	[[[3, 3], [8, 8]]]	[['parents', 'their']]	[[[3, 3], [8, 8]]]	[['parents', 'their']]	[[[3, 3], [8, 8]]]	[['parents', 'their']]	False	True	set()	set()	True
1746	bc/phoenix/00/phoenix_0003	465	1	I believe when parents make this decision, their main consideration is not willing or unwilling.	I believe when parents make this decision, their main consideratoin is not willing or unwilling.	o -> o	-1	True	True	[[[3, 3], [8, 8]]]	[['parents', 'their']]	[[[3, 3], [8, 8]]]	[['parents', 'their']]	[[[3, 3], [8, 8]]]	[['parents', 'their']]	False	True	set()	set()	True
1747	bc/phoenix/00/phoenix_0003	465	2	I believe when parents make this decision, their main consideration is not willing or unwilling.	I believe when parents make this decision, their main consideration isn't willing or unwilling.	 o -> '	-1	True	True	[[[3, 3], [8, 8]]]	[['parents', 'their']]	[[[3, 3], [8, 8]]]	[['parents', 'their']]	[[[3, 3], [8, 8]]]	[['parents', 'their']]	False	True	set()	set()	True
1748	pt/nt/41/nt_4109	466	0	He said to them, 'The Son of Man will be handed over to the control of other men, who will kill him.	He said to them, 'The Son of Man will be handed over to the control of other men, who'll kill him.	 wi -> '	-1	False	True	[[[6, 9], [0, 0], [24, 24]]]	[['The Son of Man', 'He', 'him']]	[[[3, 3], [6, 9]], [[0, 0], [24, 24]]]	[['them', 'The Son of Man'], ['He', 'him']]	[[[3, 3], [6, 9]], [[0, 0], [24, 24]]]	[['them', 'The Son of Man'], ['He', 'him']]	True	True	set()	set()	True
1749	pt/nt/41/nt_4109	466	1	He said to them, 'The Son of Man will be handed over to the control of other men, who will kill him.	He said to them, 'The Son of Man will be handed over to the control of other men, who will kill him	. -> 	-1	False	True	[[[6, 9], [0, 0], [24, 24]]]	[['The Son of Man', 'He', 'him']]	[[[3, 3], [6, 9]], [[0, 0], [24, 24]]]	[['them', 'The Son of Man'], ['He', 'him']]	[[[3, 3], [6, 9]], [[0, 0], [24, 24]]]	[['them', 'The Son of Man'], ['He', 'him']]	True	True	set()	set()	True
1750	pt/nt/41/nt_4109	466	2	He said to them, 'The Son of Man will be handed over to the control of other men, who will kill him.	He said to them, 'The Son of Man wil lbe handed over to the control of other men, who will kill him.	  ->  	-1	False	True	[[[6, 9], [0, 0], [24, 24]]]	[['The Son of Man', 'He', 'him']]	[[[3, 3], [6, 9]], [[0, 0], [24, 24]]]	[['them', 'The Son of Man'], ['He', 'him']]	[[[3, 3], [6, 9]], [[0, 0], [24, 24]]]	[['them', 'The Son of Man'], ['He', 'him']]	True	True	set()	set()	True
1751	pt/nt/42/nt_4209	467	0	Then the boy was healed, and Jesus gave him back to his father.	Then the boy was healed, and Jesus gave him back to his father	. -> 	-1	True	True	[[[1, 2], [9, 9], [12, 12]]]	[['the boy', 'him', 'his']]	[[[1, 2], [9, 9], [12, 12]]]	[['the boy', 'him', 'his']]	[[[1, 2], [9, 9], [12, 12]]]	[['the boy', 'him', 'his']]	False	True	set()	set()	True
1752	pt/nt/42/nt_4209	467	1	Then the boy was healed, and Jesus gave him back to his father.	Then the boy aws healed, and Jesus gave him back to his father.	a -> a	-1	True	True	[[[1, 2], [9, 9], [12, 12]]]	[['the boy', 'him', 'his']]	[[[1, 2], [9, 9], [12, 12]]]	[['the boy', 'him', 'his']]	[[[1, 2], [9, 9], [12, 12]]]	[['the boy', 'him', 'his']]	False	True	set()	set()	True
1753	nw/wsj/23/wsj_2335	468	0	Mr. Seelenfreund is executive vice president and chief financial officer of McKesson and will continue in those roles.	Mr. Seelenfreund is executive vice president and chief financial officer of McKesson and will continue in those roles	. -> 	-1	False	True	[[[3, 11], [16, 17]]]	[['executive vice president and chief financial officer of McKesson', 'those roles']]	[]	[]	[]	[]	True	True	set()	set()	True
1754	nw/wsj/23/wsj_2335	468	1	Mr. Seelenfreund is executive vice president and chief financial officer of McKesson and will continue in those roles.	Mr. Seelenfreund is executive vice president and chief financial officer of McKesson and will continue in those rolse.	s -> s	-1	False	True	[[[3, 11], [16, 17]]]	[['executive vice president and chief financial officer of McKesson', 'those roles']]	[]	[]	[]	[]	True	False	set()	set()	True
1755	mz/sinorama/10/ectb_1049	469	0	In 1997 the Tanshui Line of the mass rapid transit system opened, bringing floods of visitors to the town.	In 1997 the Tanshui Lineo f the mass rapid transit system opened, bringing floods of visitors to the town.	o -> o	-1	False	True	[[[3, 3], [18, 19]]]	[['Tanshui', 'the town']]	[]	[]	[]	[]	True	True	set()	set()	True
1756	mz/sinorama/10/ectb_1049	469	1	In 1997 the Tanshui Line of the mass rapid transit system opened, bringing floods of visitors to the town.	In 1997 the Tanshui Line of the mass rapid transit system opened, bringing floods of visitors to the town	. -> 	-1	False	True	[[[3, 3], [18, 19]]]	[['Tanshui', 'the town']]	[]	[]	[]	[]	True	True	set()	set()	True
1757	mz/sinorama/10/ectb_1069	470	0	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	David Mitchell was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	orrs Cang -> David tcell	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['David Mitchell', 'his', 'he']]	False	False	set()	set()	True
1758	mz/sinorama/10/ectb_1069	470	1	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Daniel Diaz was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Morris Chg -> Diel Diaz	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Daniel Diaz', 'his', 'he']]	False	False	set()	set()	True
1759	mz/sinorama/10/ectb_1069	470	2	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	James Ward was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	MorriChng -> JameWrd	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['James Ward', 'his', 'he']]	False	False	set()	set()	True
1760	mz/sinorama/10/ectb_1069	470	3	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Joseph Torres was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Mi Chang -> Joseph Te	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Joseph Torres', 'his', 'he']]	False	False	set()	set()	True
1761	mz/sinorama/10/ectb_1069	470	4	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Morris Chang was in his fifties when he became an enterpreneur and founded Taiwan Semiconductor.	e -> e	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	False	True	set()	set()	True
1762	mz/sinorama/10/ectb_1069	470	5	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor	. -> 	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	False	True	set()	set()	True
1763	mz/sinorama/10/ectb_1069	470	6	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	John Watson was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Mrri Chag -> Jhn Wato	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['John Watson', 'his', 'he']]	False	False	set()	set()	True
1764	mz/sinorama/10/ectb_1069	470	7	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Joshua Lewis was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Mrr Chang -> Jshua Lew	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Joshua Lewis', 'his', 'he']]	False	False	set()	set()	True
1765	mz/sinorama/10/ectb_1069	470	8	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	William Foster was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Mris Chang -> William Fste	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['William Foster', 'his', 'he']]	False	False	set()	set()	True
1766	mz/sinorama/10/ectb_1069	470	9	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Christopher Lopez was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	MorChang -> ChtopherLopez	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Christopher Lopez', 'his', 'he']]	False	False	set()	set()	True
1767	mz/sinorama/10/ectb_1069	470	10	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Michael Perez was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	orrs Cng -> cel Perez	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Michael Perez', 'his', 'he']]	False	False	set()	set()	True
1768	mz/sinorama/10/ectb_1069	470	11	Morris Chang was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	Matthew Harris was in his fifties when he became an entrepreneur and founded Taiwan Semiconductor.	o Chang -> atthew Ha	-1	True	True	[[[7, 7], [4, 4], [0, 1]]]	[['he', 'his', 'Morris Chang']]	[[[0, 1], [4, 4], [7, 7]]]	[['Morris Chang', 'his', 'he']]	[[[0, 1], [4, 4], [7, 7]]]	[['Matthew Harris', 'his', 'he']]	False	False	set()	set()	True
1769	nw/wsj/23/wsj_2321	471	0	When she met the local press for the first time on Friday, Mrs. Hills firmly reiterated the need for progress in removing barriers to trade in forest products, satellites and supercomputers, three areas targeted under the Super 301 provision of the 1988 trade bill.	When she met the local press for the first time on Friday, Mrs. Hills firmly reiterated the need for progress in removing barriers to trade in forest products, satellites and supercomputers, three areas targeted under the Super 301 provision of the 1988 trade bill	. -> 	-1	True	True	[[[13, 14], [1, 1]]]	[['Mrs. Hills', 'she']]	[[[13, 14], [1, 1]]]	[['Mrs. Hills', 'she']]	[[[13, 14], [1, 1]]]	[['Mrs. Hills', 'she']]	False	True	set()	set()	True
1770	nw/wsj/23/wsj_2321	471	1	When she met the local press for the first time on Friday, Mrs. Hills firmly reiterated the need for progress in removing barriers to trade in forest products, satellites and supercomputers, three areas targeted under the Super 301 provision of the 1988 trade bill.	When she met the lcoal press for the first time on Friday, Mrs. Hills firmly reiterated the need for progress in removing barriers to trade in forest products, satellites and supercomputers, three areas targeted under the Super 301 provision of the 1988 trade bill.	o -> o	-1	True	True	[[[13, 14], [1, 1]]]	[['Mrs. Hills', 'she']]	[[[13, 14], [1, 1]]]	[['Mrs. Hills', 'she']]	[[[13, 14], [1, 1]]]	[['Mrs. Hills', 'she']]	False	True	set()	set()	True
1771	bn/pri/00/pri_0039	472	0	Index Theater is planning a huge comeback now with a series of shows in Belgrade, but even though Milosevic is under de facto house arrest in Belgrade, he is very much present on the repertoire of political humors, says his impersonator, Dragewbo Yubitrich.	Index Theater is plnaning a huge comeback now with a series of shows in Belgrade, but even though Milosevic is under de facto house arrest in Belgrade, he is very much present on the repertoire of political humors, says his impersonator, Dragewbo Yubitrich.	a -> a	-1	True	True	[[[29, 29], [19, 19], [42, 42]], [[27, 27], [14, 14]]]	[['he', 'Milosevic', 'his'], ['Belgrade', 'Belgrade']]	[[[14, 14], [27, 27]], [[19, 19], [42, 42], [29, 29]]]	[['Belgrade', 'Belgrade'], ['Milosevic', 'his', 'he']]	[[[14, 14], [27, 27]], [[19, 19], [42, 42], [29, 29]]]	[['Belgrade', 'Belgrade'], ['Milosevic', 'his', 'he']]	False	True	set()	set()	True
1772	bn/pri/00/pri_0039	472	1	Index Theater is planning a huge comeback now with a series of shows in Belgrade, but even though Milosevic is under de facto house arrest in Belgrade, he is very much present on the repertoire of political humors, says his impersonator, Dragewbo Yubitrich.	Index Theater is planning a huge comeback now with a series of shows in Belgrade, but even though Milosevic is under de facto house arrest in Belgrade, he's very much present on the repertoire of political humors, says his impersonator, Dragewbo Yubitrich.	 i -> '	-1	True	True	[[[29, 29], [19, 19], [42, 42]], [[27, 27], [14, 14]]]	[['he', 'Milosevic', 'his'], ['Belgrade', 'Belgrade']]	[[[14, 14], [27, 27]], [[19, 19], [42, 42], [29, 29]]]	[['Belgrade', 'Belgrade'], ['Milosevic', 'his', 'he']]	[[[14, 14], [27, 27]], [[19, 19], [42, 42], [29, 29]]]	[['Belgrade', 'Belgrade'], ['Milosevic', 'his', 'he']]	False	True	set()	set()	True
1773	bn/pri/00/pri_0039	472	2	Index Theater is planning a huge comeback now with a series of shows in Belgrade, but even though Milosevic is under de facto house arrest in Belgrade, he is very much present on the repertoire of political humors, says his impersonator, Dragewbo Yubitrich.	Index Theater is planning a huge comeback now with a series of shows in Belgrade, but even though Milosevic is under de facto house arrest in Belgrade, he is very much present on the repertoire of political humors, says his impersonator, Dragewbo Yubitrich	. -> 	-1	True	True	[[[29, 29], [19, 19], [42, 42]], [[27, 27], [14, 14]]]	[['he', 'Milosevic', 'his'], ['Belgrade', 'Belgrade']]	[[[14, 14], [27, 27]], [[19, 19], [42, 42], [29, 29]]]	[['Belgrade', 'Belgrade'], ['Milosevic', 'his', 'he']]	[[[14, 14], [27, 27]], [[19, 19], [42, 42], [29, 29]]]	[['Belgrade', 'Belgrade'], ['Milosevic', 'his', 'he']]	False	True	set()	set()	True
1774	mz/sinorama/10/ectb_1049	473	0	In the old days, Tanshui folk who cultivated farms on the slopes had to walk for an hour to get to their crops.	In the old days, Tanshui folk who cultivated farms on the slopes had to walk for an hour to get to their crops	. -> 	-1	True	True	[[[22, 22], [5, 12]]]	[['their', 'Tanshui folk who cultivated farms on the slopes']]	[[[5, 12], [22, 22]]]	[['Tanshui folk who cultivated farms on the slopes', 'their']]	[[[5, 12], [22, 22]]]	[['Tanshui folk who cultivated farms on the slopes', 'their']]	False	True	set()	set()	True
1775	mz/sinorama/10/ectb_1049	473	1	In the old days, Tanshui folk who cultivated farms on the slopes had to walk for an hour to get to their crops.	In the old days, Tanshui folk who cultivate dfarms on the slopes had to walk for an hour to get to their crops.	  ->  	-1	True	True	[[[22, 22], [5, 12]]]	[['their', 'Tanshui folk who cultivated farms on the slopes']]	[[[5, 12], [22, 22]]]	[['Tanshui folk who cultivated farms on the slopes', 'their']]	[[[5, 12], [22, 22]]]	[['Tanshui folk who cultivate dfarms on the slopes', 'their']]	False	False	set()	set()	True
1776	pt/nt/40/nt_4019	474	0	After Jesus said all these things, he left Galilee.	After Jesus said all these things, he left Galilee	. -> 	-1	True	True	[[[1, 1], [7, 7]]]	[['Jesus', 'he']]	[[[1, 1], [7, 7]]]	[['Jesus', 'he']]	[[[1, 1], [7, 7]]]	[['Jesus', 'he']]	False	True	set()	set()	True
1777	pt/nt/40/nt_4019	474	1	After Jesus said all these things, he left Galilee.	After Jesus said all these thnigs, he left Galilee.	n -> n	-1	True	True	[[[1, 1], [7, 7]]]	[['Jesus', 'he']]	[[[1, 1], [7, 7]]]	[['Jesus', 'he']]	[[[1, 1], [7, 7]]]	[['Jesus', 'he']]	False	True	set()	set()	True
1778	pt/nt/45/nt_4509	475	0	God gave them the Law of Moses, the Temple worship, and his promises.	God gav ethem the Law of Moses, the Temple worship, and his promises.	  ->  	-1	True	False	[[[13, 13], [0, 0]]]	[['his', 'God']]	[[[0, 0], [13, 13]]]	[['God', 'his']]	[]	[]	True	True	set()	set()	True
1779	pt/nt/45/nt_4509	475	1	God gave them the Law of Moses, the Temple worship, and his promises.	God gave them the Law of Moses, the Temple worship, and his promises	. -> 	-1	True	True	[[[13, 13], [0, 0]]]	[['his', 'God']]	[[[0, 0], [13, 13]]]	[['God', 'his']]	[[[0, 0], [13, 13]]]	[['God', 'his']]	False	True	set()	set()	True
1780	wb/a2e/00/a2e_0009	476	0	May your steps in doing good be like someone walking on sand... he makes no sound but his tracks are obvious.	May your steps in doing good be like someone walking on sand...he makes no sound but his tracks are obvious	. -> 	-1	False	True	[[[18, 18], [8, 11], [13, 13]]]	[['his', 'someone walking on sand', 'he']]	[[[18, 18], [8, 8], [13, 13]]]	[['his', 'someone', 'he']]	[[[18, 18], [8, 8], [13, 13]]]	[['his', 'someone', 'he']]	True	True	set()	set()	True
1781	wb/a2e/00/a2e_0009	476	1	May your steps in doing good be like someone walking on sand... he makes no sound but his tracks are obvious.	May your steps in doing good be like someone walking on sand...he makes no sound but hi stracks are obvious.	  ->  	-1	False	False	[[[18, 18], [8, 11], [13, 13]]]	[['his', 'someone walking on sand', 'he']]	[[[18, 18], [8, 8], [13, 13]]]	[['his', 'someone', 'he']]	[[[8, 8], [13, 13]]]	[['someone', 'he']]	True	False	set()	set()	True
1782	wb/a2e/00/a2e_0009	477	0	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Iraq	. -> 	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1783	wb/a2e/00/a2e_0009	477	1	We will release you and will consult with you in everything concerning governance issues in Iraq.	We'll release you and will consult with you in everything concerning governance issues in Iraq.	 wi -> '	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1784	wb/a2e/00/a2e_0009	477	2	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Saudi Arabia.	Iq -> Saudi Abia	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1785	wb/a2e/00/a2e_0009	477	3	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Uzbekistan.	Irq -> Uzbekistn	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1786	wb/a2e/00/a2e_0009	477	4	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Afghanistan.	Irq -> Afghnistan	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1787	wb/a2e/00/a2e_0009	477	5	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Colombia.	Irq -> Colombi	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1788	wb/a2e/00/a2e_0009	477	6	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Ghana.	Irq -> Ghna	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1789	wb/a2e/00/a2e_0009	477	7	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues ni Iraq.	n -> n	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1790	wb/a2e/00/a2e_0009	477	8	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Uganda.	Irq -> Ugnda	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1791	wb/a2e/00/a2e_0009	477	9	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Ethiopia.	Irq -> Ethiopi	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1792	wb/a2e/00/a2e_0009	477	10	We will release you and will consult with you in everything concerning governance issues in Iraq.	We will release you and will consult with you in everything concerning governance issues in Mexico.	Iraq -> Mexico	-1	True	True	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	[[[3, 3], [8, 8]]]	[['you', 'you']]	False	True	set()	set()	True
1793	bc/msnbc/00/msnbc_0007	478	0	Since the President uttered those words Mister Ambassador every estimate is that North Korea has doubled its capacity to develop nuclear weapons.	Since the President uttered those words Mister Ambassador every estimate is that North Korea has doubled its capacity to develop nuclear weapons.	 / -> 	-1	True	True	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	False	True	set()	set()	True
1794	bc/msnbc/00/msnbc_0007	478	1	Since the President uttered those words Mister Ambassador every estimate is that North Korea has doubled its capacity to develop nuclear weapons.	Since the President uttered those words Mister Ambassador every estimate is that North Korea ahs doubled its capacity to develop nuclear weapons /.	a -> a	-1	True	True	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	False	True	set()	set()	True
1795	bc/msnbc/00/msnbc_0007	478	2	Since the President uttered those words Mister Ambassador every estimate is that North Korea has doubled its capacity to develop nuclear weapons.	Since the President uttered those words Mister Ambassador every estimate is that North Korea has doubled its capacity to develop nuclear weapons	 /. -> 	-1	True	True	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	[[[16, 16], [12, 13]]]	[['its', 'North Korea']]	False	True	set()	set()	True
1796	bc/cctv/00/cctv_0005	479	0	Um, well, I think, Yang Yang, perhaps you have stronger feelings on this aspect, ah.	Um, well, I think, Yang Yang, perhaps you haev stronger feelings on this aspect, ah.	e -> e	-1	False	False	[[[7, 8], [11, 11]]]	[['Yang Yang', 'you']]	[]	[]	[[[7, 8], [11, 11]]]	[['Yang Yang', 'you']]	True	True	set()	set()	True
1797	bc/cctv/00/cctv_0005	479	1	Um, well, I think, Yang Yang, perhaps you have stronger feelings on this aspect, ah.	Um, well, I think, Yang Yang, perhaps you have stronger feelings on this aspect, ah	. -> 	-1	False	False	[[[7, 8], [11, 11]]]	[['Yang Yang', 'you']]	[]	[]	[[[7, 8], [11, 11]]]	[['Yang Yang', 'you']]	True	True	set()	set()	True
1798	bc/cnn/00/cnn_0008	480	0	They had to negotiate with Patrick Fitzgerald what he would not talk about.	They had to negotiate with William Price what he would not talk about /.	atk Fitzgrald -> William 	-1	False	False	[[[5, 6], [8, 8]]]	[['Patrick Fitzgerald', 'he']]	[]	[]	[[[5, 6], [8, 8]]]	[['William Price', 'he']]	True	False	set()	set()	True
1799	bc/cnn/00/cnn_0008	480	1	They had to negotiate with Patrick Fitzgerald what he would not talk about.	They had to negotiate with Daniel Long what he would not talk about /.	PtrckFitzerald -> DnelLon	-1	False	False	[[[5, 6], [8, 8]]]	[['Patrick Fitzgerald', 'he']]	[]	[]	[[[5, 6], [8, 8]]]	[['Daniel Long', 'he']]	True	False	set()	set()	True
1800	bc/cnn/00/cnn_0008	480	2	They had to negotiate with Patrick Fitzgerald what he would not talk about.	They had to negotiate with James Perry what he would not talk about /.	atrick Fitzgald -> James ry	-1	False	False	[[[5, 6], [8, 8]]]	[['Patrick Fitzgerald', 'he']]	[]	[]	[[[5, 6], [8, 8]]]	[['James Perry', 'he']]	True	False	set()	set()	True
1801	bc/cnn/00/cnn_0008	480	3	They had to negotiate with Patrick Fitzgerald what he would not talk about.	They had to negotiate with Patrick Fitzgerald what he would not talk about	 /. -> 	-1	False	False	[[[5, 6], [8, 8]]]	[['Patrick Fitzgerald', 'he']]	[]	[]	[[[5, 6], [8, 8]]]	[['Patrick Fitzgerald', 'he']]	True	True	set()	set()	True
