doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isCorefKeep
bn/cnn/00/cnn_0049	404	10	Sony promised to debut with a million of the consoles, then cut that in half.	Sony tried to debut with a million of the consoles, then cut that in half.	promised -> tried	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	11	Sony promised to debut with a million of the consoles, then cut that in half.	Sony want to debut with a million of the consoles, then cut that in half.	promised -> want	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	12	Sony promised to debut with a million of the consoles, then cut that in half.	Sony started to debut with a million of the consoles, then cut that in half.	promised -> started	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	13	Sony promised to debut with a million of the consoles, then cut that in half.	Sony decided to debut with a million of the consoles, then cut that in half.	promised -> decided	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	14	Sony promised to debut with a million of the consoles, then cut that in half.	Sony wants to debut with a million of the consoles, then cut that in half.	promised -> wants	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	15	Sony promised to debut with a million of the consoles, then cut that in half.	Sony intended to debut with a million of the consoles, then cut that in half.	promised -> intended	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	16	Sony promised to debut with a million of the consoles, then cut that in half.	Sony promised to go with a million of the consoles, then cut that in half.	debut -> go	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	17	Sony promised to debut with a million of the consoles, then cut that in half.	Sony promised to start with a million of the consoles, then cut that in half.	debut -> start	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	18	Sony promised to debut with a million of the consoles, then cut that in half.	Sony promised to work with a million of the consoles, then cut that in half.	debut -> work	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bn/cnn/00/cnn_0049	404	19	Sony promised to debut with a million of the consoles, then cut that in half.	Sony promised to play with a million of the consoles, then cut that in half.	debut -> play	False	True	[[[5, 9], [13, 13]]]	[['a million of the consoles', 'that']]	[]	[]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	62	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing physical crimes like traffic violations or simply because they raise suspicion of local police /.	minor -> physical	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	63	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing pleasure crimes like traffic violations or simply because they raise suspicion of local police /.	minor -> pleasure	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	109	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like immigration violations or simply because they raise suspicion of local police /.	traffic -> immigration	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[13, 14], [18, 18]]]	[['immigration violations', 'they']]	True
bc/msnbc/00/msnbc_0007	408	127	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they made suspicion of local police /.	raise -> made	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	128	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they attracted suspicion of local police /.	raise -> attracted	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	129	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they fear suspicion of local police /.	raise -> fear	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	130	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they face suspicion of local police /.	raise -> face	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	133	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they showed suspicion of local police /.	raise -> showed	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	134	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they violate suspicion of local police /.	raise -> violate	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	136	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they pass suspicion of local police /.	raise -> pass	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	139	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they created suspicion of local police /.	raise -> created	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	140	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they attract suspicion of local police /.	raise -> attract	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	141	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they hold suspicion of local police /.	raise -> hold	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	142	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they avoid suspicion of local police /.	raise -> avoid	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	143	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they create suspicion of local police /.	raise -> create	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	145	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they caught suspicion of local police /.	raise -> caught	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	147	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they lack suspicion of local police /.	raise -> lack	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	148	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they break suspicion of local police /.	raise -> break	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
bc/msnbc/00/msnbc_0007	408	150	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they escape suspicion of local police /.	raise -> escape	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[]	[]	True
bc/msnbc/00/msnbc_0007	408	151	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they raise suspicion of local police.	The fact is that often offenders are caught while committing minor crimes like traffic violations or simply because they make suspicion of local police /.	raise -> make	False	False	[[[18, 18], [5, 5]]]	[['they', 'offenders']]	[[[4, 23], [18, 18]]]	[['they', 'that often offenders']]	[[[5, 5], [18, 18]]]	[['offenders', 'they']]	True
pt/nt/43/nt_4309	410	0	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was born, he saw a man who had been blind since the time he was born.	walking -> born	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	1	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was scared, he saw a man who had been blind since the time he was born.	walking -> scared	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	2	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was told, he saw a man who had been blind since the time he was born.	walking -> told	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	3	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was dying, he saw a man who had been blind since the time he was born.	walking -> dying	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	4	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was watching, he saw a man who had been blind since the time he was born.	walking -> watching	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	5	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was confused, he saw a man who had been blind since the time he was born.	walking -> confused	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	6	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was coming, he saw a man who had been blind since the time he was born.	walking -> coming	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	7	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he knew a man who had been blind since the time he was born.	saw -> knew	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	8	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he told a man who had been blind since the time he was born.	saw -> told	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	9	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he said a man who had been blind since the time he was born.	saw -> said	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	10	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he became a man who had been blind since the time he was born.	saw -> became	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	11	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he thought a man who had been blind since the time he was born.	saw -> thought	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	12	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he married a man who had been blind since the time he was born.	saw -> married	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	13	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he looked a man who had been blind since the time he was born.	saw -> looked	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	14	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he remembered a man who had been blind since the time he was born.	saw -> remembered	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	15	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he seemed a man who had been blind since the time he was born.	saw -> seemed	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	16	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he heard a man who had been blind since the time he was born.	saw -> heard	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	17	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he wanted a man who had been blind since the time he was born.	saw -> wanted	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	18	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he asked a man who had been blind since the time he was born.	saw -> asked	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
pt/nt/43/nt_4309	410	19	While Jesus was walking, he saw a man who had been blind since the time he was born.	While Jesus was walking, he walked a man who had been blind since the time he was born.	saw -> walked	False	True	[[[1, 1], [5, 5]], [[7, 18], [16, 16]]]	[['Jesus', 'he'], ['a man who had been blind since the time he was born', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['he', 'Jesus', 'he']]	[[[1, 1], [5, 5], [16, 16]]]	[['Jesus', 'he', 'he']]	False
mz/sinorama/10/ectb_1019	411	0	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I asked what kind of headline my death would merit in the newspapers.	wondered -> asked	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	1	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I knew what kind of headline my death would merit in the newspapers.	wondered -> knew	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	2	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I know what kind of headline my death would merit in the newspapers.	wondered -> know	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	3	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I said what kind of headline my death would merit in the newspapers.	wondered -> said	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	4	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I learned what kind of headline my death would merit in the newspapers.	wondered -> learned	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	5	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I guess what kind of headline my death would merit in the newspapers.	wondered -> guess	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	6	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I decided what kind of headline my death would merit in the newspapers.	wondered -> decided	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	7	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I realized what kind of headline my death would merit in the newspapers.	wondered -> realized	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	8	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I explained what kind of headline my death would merit in the newspapers.	wondered -> explained	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	9	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I told what kind of headline my death would merit in the newspapers.	wondered -> told	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	10	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I considered what kind of headline my death would merit in the newspapers.	wondered -> considered	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	11	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I discussed what kind of headline my death would merit in the newspapers.	wondered -> discussed	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	12	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I remembered what kind of headline my death would merit in the newspapers.	wondered -> remembered	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	13	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I remember what kind of headline my death would merit in the newspapers.	wondered -> remember	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	14	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I mentioned what kind of headline my death would merit in the newspapers.	wondered -> mentioned	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	15	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I saw what kind of headline my death would merit in the newspapers.	wondered -> saw	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	16	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I ask what kind of headline my death would merit in the newspapers.	wondered -> ask	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	17	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I heard what kind of headline my death would merit in the newspapers.	wondered -> heard	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	18	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I got what kind of headline my death would merit in the newspapers.	wondered -> got	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
mz/sinorama/10/ectb_1019	411	19	Instead, I wondered what kind of headline my death would merit in the newspapers.	Instead, I studied what kind of headline my death would merit in the newspapers.	wondered -> studied	False	True	[[[8, 8], [2, 2]]]	[['my', 'I']]	[]	[['I', 'my']]	[]	[]	True
tc/ch/00/ch_0049	413	0	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to try to become a citizen in Holland I would automatically lose my American citizenship.	ask -> try	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	1	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to attempt to become a citizen in Holland I would automatically lose my American citizenship.	ask -> attempt	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	2	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to continue to become a citizen in Holland I would automatically lose my American citizenship.	ask -> continue	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	3	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to choose to become a citizen in Holland I would automatically lose my American citizenship.	ask -> choose	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	4	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to go to become a citizen in Holland I would automatically lose my American citizenship.	ask -> go	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	5	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to prepare to become a citizen in Holland I would automatically lose my American citizenship.	ask -> prepare	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	6	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to begin to become a citizen in Holland I would automatically lose my American citizenship.	ask -> begin	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	7	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to want to become a citizen in Holland I would automatically lose my American citizenship.	ask -> want	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
tc/ch/00/ch_0049	413	8	If I would to ask to become a citizen in Holland I would automatically lose my American citizenship.	If I would to come to become a citizen in Holland I would automatically lose my American citizenship.	ask -> come	False	True	[[[11, 11], [15, 15], [1, 1]]]	[['I', 'my', 'I']]	[]	[['my', 'I', 'I']]	[]	[]	True
